unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
296,color,black-c,0.015245052733064585,black-c,139916835.0,2891522.0,2144429.0,0.015245052733064585,mountain,5469345.0,1621420.0,92036.0,0.013150387734687255,screen,677188.0,331511.0,13480.0,0.013544757485538357,leather,470954.0,383783.0,7043.0,0.00830842261476429,mountain-s,1166592.0,826153.0,26549.0,0.013502723024561132,perforated,1793792.0,264500.0,19083.0,0.009358040298959057
320,object,sea,0.015237969115259273,black-c,139916835.0,2750572.0,735841.0,0.005184477426254847,sea,2272224.0,1254266.0,52930.0,0.015237969115259273,drawer,540514.0,283306.0,8384.0,0.010281616215129083,wood,9793596.0,622959.0,64747.0,0.006254656191459502,beach-s,990976.0,658447.0,20612.0,0.012654629665443074,freckled,1555456.0,212447.0,23267.0,0.013336306255287636
251,object,sidewalk,0.015146055410030959,white-c,72511065.0,2840863.0,447579.0,0.005975340630755632,sidewalk,4001057.0,1836112.0,87091.0,0.015146055410030959,headboard,500152.0,319456.0,7653.0,0.009425399190841855,tile,3959469.0,456642.0,22386.0,0.005094993428127614,highway-s,4076800.0,1161808.0,60849.0,0.011751995409597087,,24924928.0,200267.0,193892.0,0.007777050401256605
329,part,headboard,0.013640445402298848,green-c,63326720.0,2615587.0,274507.0,0.004180237498439114,floor,20378155.0,1441362.0,212838.0,0.009850565188662265,headboard,500152.0,177122.0,9114.0,0.013640445402298848,tile,3959469.0,519794.0,49603.0,0.011197924897170437,garage-indoor-s,815360.0,863881.0,17368.0,0.010450858759965412,veined,1806336.0,244795.0,17260.0,0.008486280594983655
504,object,building,0.013029400678966845,black-c,139916835.0,2684180.0,1488376.0,0.010547432253747307,building,35246027.0,1405943.0,471411.0,0.013029400678966845,shop window,233888.0,321167.0,6503.0,0.011854846942495877,wallpaper,479323.0,431715.0,5936.0,0.006558376845924547,building_facade-s,3148544.0,871353.0,49764.0,0.012534592669817358,,24924928.0,119444.0,86157.0,0.003452049755962115
18,object,road,0.012737963675099792,black-c,139916835.0,2841993.0,672131.0,0.004730428774764185,road,12902886.0,1443322.0,180443.0,0.012737963675099792,coach,689166.0,226341.0,7659.0,0.00843643429296534,metal,3462561.0,625254.0,42796.0,0.010579925582549797,building_facade-s,3148544.0,781114.0,43295.0,0.011140235742260824,banded,2571520.0,104771.0,17649.0,0.006638351459128382
156,part,stern,0.011275468270538894,green-c,63326720.0,2253517.0,313728.0,0.0048068757592044644,fence,2236367.0,1558357.0,29056.0,0.007716028072575702,stern,184796.0,318444.0,5611.0,0.011275468270538894,granite,1315719.0,219257.0,7415.0,0.004854143304260845,cockpit-s,539392.0,826992.0,10333.0,0.007619919899767781,,24924928.0,214093.0,153251.0,0.006133531205962434
344,scene,alley-s,0.0100593781548037,white-c,72511065.0,2905748.0,364220.0,0.004852863644564553,chair,4633108.0,1164253.0,50963.0,0.00886868608822431,back,593570.0,195384.0,7348.0,0.009401156081196918,wood,9793596.0,635664.0,48226.0,0.004645587327813395,alley-s,1091328.0,676586.0,17607.0,0.0100593781548037,grooved,1505280.0,148826.0,4957.0,0.0030057926845906587
43,part,stern,0.009255605114038286,brown-c,182265724.0,2917096.0,799222.0,0.004334561255280418,chair,4633108.0,1086957.0,41736.0,0.007350049636081319,stern,184796.0,221824.0,3729.0,0.009255605114038286,wood,9793596.0,722329.0,64394.0,0.0061612026027574335,cockpit-s,539392.0,592608.0,10237.0,0.00912581356311449,pleated,1505280.0,127904.0,5246.0,0.003222481445853589
114,part,drawer,0.008995288569997515,black-c,139916835.0,2171808.0,1090269.0,0.00773249342577525,chest of drawers,482961.0,636656.0,8837.0,0.007955670789895388,drawer,540514.0,202832.0,6627.0,0.008995288569997515,carpet,4405463.0,658585.0,28123.0,0.00558447554322195,wine_cellar-barrel_storage-s,263424.0,336665.0,4937.0,0.008295359840847378,zigzagged,1618176.0,94670.0,5387.0,0.0031549805881136823
511,part,roof,0.008869108833646581,orange-c,30348501.0,2157879.0,116376.0,0.0035929603466550975,ceiling,12122565.0,1099922.0,74384.0,0.005657394074263033,roof,443437.0,125545.0,5002.0,0.008869108833646581,granite,1315719.0,408441.0,10361.0,0.006045633122670745,attic-s,1216768.0,715793.0,13967.0,0.007279810110945828,spiralled,1605632.0,191908.0,8704.0,0.0048657339185928725
